,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.9932695865631103,0.017084598767906804,0.01176900863647461,0.0007463402191020654,0.01,3,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.5}",0.7280974936383391,0.7249604647899609,0.717399663998119,0.7110442604735124,0.7129463117536188,0.71888963893071,0.006644285383704056,49
1,2.008828067779541,0.018790010707729565,0.011369419097900391,0.0004886557169448958,0.01,3,0.75,"{'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.75}",0.7272201343249054,0.725982502114233,0.7171503172297669,0.7090963218033365,0.7122507954446337,0.7183400141833751,0.007227779299449717,51
2,1.8410765647888183,0.010112008941921071,0.01097092628479004,0.0006311280627210596,0.01,3,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.7275430526112201,0.7216677601265127,0.7152825866835552,0.7061746982240443,0.7113235667775296,0.7163983328845723,0.007529840470313541,52
3,3.1511735916137695,0.048110513112671414,0.011768817901611328,0.00039887435409171316,0.01,5,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.5}",0.7407205078710148,0.7380687097300228,0.7299189575598528,0.7234255126304092,0.7247617458445366,0.7313790867271672,0.006945411771261014,34
4,3.2106143474578857,0.06411969338469128,0.0121673583984375,0.00039892205204827114,0.01,5,0.75,"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.75}",0.7389682542692338,0.7351355194945561,0.7280212674779759,0.7219626150503055,0.7209409569606621,0.7290057226505466,0.00710551064864851,36
5,2.9074251651763916,0.09424926115346989,0.011569499969482422,0.0004886166670358715,0.01,5,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 1.0}",0.7318179749629299,0.7289058322493543,0.7273970472791811,0.7167818907880117,0.7175998998820581,0.724500529032307,0.006140644727579588,42
6,3.9715806007385255,0.10178166410848072,0.01196746826171875,0.001994943621623789,0.01,7,0.5,"{'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.5}",0.7444265782797159,0.7422518573015938,0.7345604101801744,0.7323542127278726,0.7314645282890072,0.7370115173556727,0.005308705901511279,25
7,4.511337471008301,0.45169674328454495,0.011967134475708009,0.0010927541647221253,0.01,7,0.75,"{'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.75}",0.7456475241667267,0.738983044419752,0.73300478973336,0.7297790199818727,0.7255733079498955,0.7345975372503215,0.0070501993130924695,29
8,3.4629404067993166,0.19625561558587207,0.009573936462402344,0.001738625347900519,0.01,7,1.0,"{'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1.0}",0.7361040847361854,0.7286570543329454,0.7264806267989943,0.7191071679137165,0.7193489299894952,0.7259395727542673,0.0063421302004665735,39
9,4.161484289169311,0.06233885562802117,0.00856480598449707,0.0004905313006340102,0.01,9,0.5,"{'learning_rate': 0.01, 'max_depth': 9, 'subsample': 0.5}",0.7439652393539359,0.7397403759732109,0.7334439434333628,0.7352066259874321,0.7338641354019317,0.7372440640299747,0.0040353874388966895,23
10,4.241088247299194,0.0553221439615458,0.008149290084838867,0.00039749239891255034,0.01,9,0.75,"{'learning_rate': 0.01, 'max_depth': 9, 'subsample': 0.75}",0.7460749215932405,0.733374164261687,0.7315925199761841,0.7321765413043395,0.7299132690404226,0.7346262832351746,0.005831922153403136,28
11,4.123989486694336,0.04608389734156409,0.008161306381225586,0.000980083838221882,0.01,9,1.0,"{'learning_rate': 0.01, 'max_depth': 9, 'subsample': 1.0}",0.727965519987561,0.723323877749925,0.7242253184622794,0.7179814099185025,0.7206527386428709,0.7228297729522277,0.003370865969556714,45
12,1.4060401916503906,0.0479483994239621,0.008577251434326172,0.0004885387533284932,0.05,3,0.5,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.5}",0.7477867867070678,0.751050100686794,0.7387285779839129,0.7377679766694858,0.735833121593999,0.7422333127282519,0.006029289534267545,14
13,1.695465898513794,0.18718753829367102,0.009774112701416015,0.0009774083636308148,0.05,3,0.75,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.75}",0.7509059915278984,0.7534993875360747,0.7415872486148455,0.7349646742943391,0.7358596680180061,0.7433633939982327,0.00761088997644192,10
14,1.8855579853057862,0.00863917937923314,0.012965106964111328,0.0012616152593594547,0.05,3,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0}",0.7469302852982111,0.7495185616389003,0.7389781143695794,0.7358300877169697,0.7348622809445976,0.7412238659936516,0.005932473445673967,18
15,3.2050294876098633,0.013551750556366232,0.012566518783569337,0.0004886751197548962,0.05,5,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.5}",0.7560829234439055,0.7533499690923777,0.7458206447747158,0.7441747664862775,0.7407385215158767,0.7480333650626305,0.005763008328300028,1
16,3.290799856185913,0.022546190876746256,0.012566614151000976,0.0007980108741920253,0.05,5,0.75,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.75}",0.7552677586095742,0.752553197137537,0.7464353841077936,0.7408450864465337,0.7410187759064655,0.7472240404415809,0.005880810384473752,2
17,3.07816858291626,0.02295682613319294,0.013563871383666992,0.0013530351957733815,0.05,5,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 1.0}",0.7473910553720481,0.748360379082935,0.7432149236411074,0.7350507605550478,0.7399921877666494,0.7428018612835574,0.004901066634808705,13
