,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,2.0425374507904053,0.052274031292805966,0.010970973968505859,2.86102294921875e-07,0.01,3,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.5}",0.8811260781681557,0.8930457189587866,0.877547485688716,0.8902494252341495,0.883373451218195,0.8850684318536004,0.005752556737981678,41
1,2.034958028793335,0.003373391499351282,0.011369657516479493,0.0004887528861164533,0.01,3,0.75,"{'learning_rate': 0.01, 'max_depth': 3, 'subsample': 0.75}",0.8800969001218966,0.8917210572605657,0.8725304355876498,0.8848292675400021,0.8816522396580722,0.8821659800336372,0.006257496924160353,50
2,1.8564352989196777,0.0058697086111083405,0.011369848251342773,0.0004886944566570864,0.01,3,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'subsample': 1.0}",0.8757734265302658,0.8913958709438503,0.8717172769214152,0.8817062445030782,0.8797736425496457,0.8800732922896511,0.006622219396267054,53
3,3.1463863849639893,0.014138548999202413,0.012167406082153321,0.0003985406394551121,0.01,5,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.5}",0.8936262710426022,0.894104213920906,0.8833155888842599,0.895545371784783,0.8944934345538429,0.8922169760372789,0.004495396625860697,20
4,3.180694341659546,0.04800213080338045,0.012167596817016601,0.0003988027964603535,0.01,5,0.75,"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 0.75}",0.8915667577034053,0.8910552546714191,0.8870195497538921,0.8907354688392044,0.8942774151738184,0.8909308892283478,0.002321887034187446,24
5,2.7129452228546143,0.06405466744892183,0.010372400283813477,0.0004883246244224201,0.01,5,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'subsample': 1.0}",0.885699902791279,0.8864166242342884,0.8849372772300143,0.8883195235229676,0.8890435741949421,0.8868833803946983,0.0015578666450088618,34
6,3.596981334686279,0.08672220428657534,0.011967945098876952,0.002092032704481922,0.01,7,0.5,"{'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.5}",0.8942751006804611,0.8929485102377757,0.8844913515098212,0.8943167615608943,0.8939005385054544,0.8919864524988814,0.0037797902056406333,22
7,3.465732526779175,0.07413068989381606,0.009973287582397461,0.0006309772087272001,0.01,7,0.75,"{'learning_rate': 0.01, 'max_depth': 7, 'subsample': 0.75}",0.8932783255412057,0.886830147047478,0.8862295360212316,0.8894420528013085,0.897242666913546,0.8906045456649541,0.004146129194850385,26
8,3.157556390762329,0.06479444858721044,0.009574460983276366,0.0004885582259392625,0.01,7,1.0,"{'learning_rate': 0.01, 'max_depth': 7, 'subsample': 1.0}",0.8817629495903346,0.8762301532194603,0.8799757749695258,0.8811330216482278,0.8882551034578531,0.8814714005770803,0.003896811407367751,52
9,3.8323525905609133,0.05058212891293157,0.008776092529296875,0.00039882665613174943,0.01,9,0.5,"{'learning_rate': 0.01, 'max_depth': 9, 'subsample': 0.5}",0.8939784597818204,0.8918228949682914,0.8847255010878119,0.8915173818451141,0.8925419309046582,0.8909172337175392,0.0032102554104196305,25
10,3.8981770992279055,0.06193333963409491,0.008775615692138672,0.0003987076286349876,0.01,9,0.75,"{'learning_rate': 0.01, 'max_depth': 9, 'subsample': 0.75}",0.8941971794040952,0.8860038729188847,0.8854719251955747,0.886662346279066,0.8978814670801895,0.8900433581755621,0.005046520862397948,28
11,3.788869047164917,0.13023057380105754,0.008177900314331054,0.0009770580078657062,0.01,9,1.0,"{'learning_rate': 0.01, 'max_depth': 9, 'subsample': 1.0}",0.8788598034223642,0.8743033374994214,0.8811719822864108,0.8725358360721505,0.8884815380579857,0.8790704994676665,0.005629492501702807,56
12,1.4638853549957276,0.05322939200292413,0.009375,0.0007977367030856147,0.05,3,0.5,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.5}",0.8968816059497909,0.9004412967334783,0.8913214214075205,0.9002075329043807,0.8995641037510224,0.8976831921492385,0.0034243811997126143,3
13,1.3565722465515138,0.06753457248289257,0.007779502868652343,0.0007463911429113379,0.05,3,0.75,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.75}",0.896609652980296,0.900202518168773,0.8915154531006497,0.8994179049206129,0.897825147741826,0.8971141353824315,0.0030643350561463086,4
14,1.1714677810668945,0.0058019019564268925,0.007778692245483399,0.00039889879088687884,0.05,3,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0}",0.8924516656637195,0.8962848524124737,0.8906556188183741,0.8997639216775446,0.8978274622351834,0.895396704161459,0.003374051657729746,9
15,2.0419395923614503,0.014183218536923035,0.00797891616821289,1.5078914929239175e-07,0.05,5,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.5}",0.8954041876899814,0.8974586862935703,0.8933651190421082,0.8983196778225248,0.899374315295715,0.8967843972287799,0.002150156716460506,5
16,2.1388803005218504,0.01832060830801133,0.008377838134765624,0.0007978439616039836,0.05,5,0.75,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.75}",0.8972766128161213,0.8922341032881237,0.8895084016108875,0.8999282507059204,0.899285593050348,0.8956465922942802,0.004087893301960869,8
17,2.094997835159302,0.04374895348021123,0.008976173400878907,0.0006306756196193582,0.05,5,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 1.0}",0.8921986143899766,0.8944945918005215,0.8893811044762301,0.896858075267324,0.8971948340508263,0.8940254439969756,0.002939255990407848,14
