,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.9733229637145997,0.015432488261077827,0.011569356918334961,0.0007977962565147031,0.05,3,0.5,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.5}",0.7477867867070678,0.751050100686794,0.7387285779839129,0.7377679766694858,0.735833121593999,0.7422333127282519,0.006029289534267545,49
1,2.017803955078125,0.004477839133150467,0.011569023132324219,0.0004885192380524391,0.05,3,0.6,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.6}",0.7473590100459253,0.7517205875102867,0.7395450701394446,0.7377107122405562,0.7365987963092887,0.7425868352491003,0.005917509671840877,45
2,2.011221408843994,0.007740878078657219,0.011170291900634765,0.00039892202354976095,0.05,3,0.7,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.7}",0.7501139600059161,0.7506831911835534,0.7408987481464908,0.7361293038389922,0.7361905502315227,0.7428031506812951,0.006441062593945392,40
3,1.9834957599639893,0.008185303644683584,0.011968183517456054,5.7220458984375e-07,0.05,3,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8}",0.7506729518485792,0.7499381847555264,0.7423546298859642,0.7351544812259897,0.7355519191168384,0.7427344333665795,0.00669481210861155,42
4,1.959758996963501,0.009184246178629393,0.012566566467285156,0.0011966228912636248,0.05,3,0.9,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.9}",0.7493647819969738,0.7501192692907174,0.7382990947669413,0.736959448441156,0.7364288991956434,0.7422342987382864,0.00616488591813459,48
5,1.8103587627410889,0.003752894303034073,0.01176900863647461,0.000746403919014624,0.05,3,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0}",0.7469302852982111,0.7495185616389003,0.7389781143695794,0.7358300877169697,0.7348622809445976,0.7412238659936516,0.005932473445673967,56
6,2.5272417068481445,0.008987268372758836,0.011369800567626953,0.00048863610862232,0.05,4,0.5,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 0.5}",0.7529153662079192,0.7516756482067891,0.7415534967328937,0.7412550390801286,0.7408139892069825,0.7456427078869426,0.005451196886324734,17
7,2.5980522632598877,0.010611250855943812,0.011968374252319336,2.611744678045111e-07,0.05,4,0.6,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 0.6}",0.7544933614978251,0.7514469697256996,0.7408945765655753,0.7428662174000433,0.7421401727034499,0.7463682595785187,0.0055120377670572745,10
8,2.5966562747955324,0.008382432408634004,0.011968374252319336,0.0006309019087577727,0.05,4,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 0.7}",0.7516737520336458,0.7526626063279089,0.7422328955701604,0.7386711239376689,0.7405041545153571,0.7451489064769482,0.005849235881865019,27
9,2.5808980464935303,0.017313414441454643,0.012167787551879883,0.00039882665613174943,0.05,4,0.8,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 0.8}",0.7530261027194914,0.7517059869770829,0.7453344659807577,0.740431341466652,0.7371593050904665,0.74553144044689,0.006171506240921781,19
10,2.5332257747650146,0.0045919159688448926,0.012167596817016601,0.0003991604563355624,0.05,4,0.9,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 0.9}",0.751165767248539,0.752905695724888,0.7413407461062085,0.739245285165479,0.7383808198294202,0.744607662814907,0.006165508840965449,32
11,2.3782403469085693,0.005108734800258768,0.012366867065429688,0.0010165692885489247,0.05,4,1.0,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 1.0}",0.7495944085646349,0.7499482344731861,0.7411888626374251,0.7380907053384859,0.7375429009173686,0.7432730223862202,0.005450739463818789,36
12,3.122649574279785,0.012376681949944273,0.012167739868164062,0.0003987312602015998,0.05,5,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.5}",0.7560829234439055,0.7533499690923777,0.7458206447747158,0.7441747664862775,0.7407385215158767,0.7480333650626305,0.005763008328300028,2
13,3.2231811046600343,0.008062817715759714,0.012367010116577148,0.0004883245778604253,0.05,5,0.6,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.6}",0.7525410616294196,0.7519862413676718,0.7407916143638907,0.7427829753990496,0.7394460899013611,0.7455095965322786,0.005618689543740867,20
14,3.2213857650756834,0.016118716078368154,0.012765932083129882,0.0003987791007120299,0.05,5,0.7,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.7}",0.754919621220453,0.7544004490138003,0.7439457087705592,0.7401036827474792,0.7410957605360861,0.7468930444576756,0.00646804110453902,8
15,3.202037239074707,0.0070974396251623295,0.013164710998535157,0.0014655966503334652,0.05,5,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.8}",0.7541765109655694,0.7510396717345055,0.7438069088964652,0.7415260022223149,0.7400780844100436,0.7461254356457798,0.00551489512526198,12
16,3.277436542510986,0.14600788306093299,0.012565898895263671,0.001196838103218398,0.05,5,0.9,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9}",0.7533928226054177,0.75024138284115,0.7456270454967784,0.7385035022317957,0.7391810048959191,0.7453891516142122,0.005892584217606465,24
17,3.018528175354004,0.01177688093194491,0.012167549133300782,0.0003988266846370742,0.05,5,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 1.0}",0.7473910553720481,0.748360379082935,0.7432149236411074,0.7350507605550478,0.7399921877666494,0.7428018612835574,0.004901066634808705,41
18,3.791860294342041,0.011051796833519421,0.013364219665527343,0.0018499616395582894,0.05,6,0.5,"{'learning_rate': 0.05, 'max_depth': 6, 'subsample': 0.5}",0.7541414317624171,0.7540995263359489,0.7430605751472378,0.7431701739549242,0.7372116394692232,0.7463366693339503,0.0067112133260097215,11
19,3.9091469287872314,0.007208816437414955,0.012765789031982422,0.0007461364129258031,0.05,6,0.6,"{'learning_rate': 0.05, 'max_depth': 6, 'subsample': 0.6}",0.753686729442639,0.7522996787882695,0.7411022075247735,0.7381346965554118,0.7396150389284347,0.7449676702479058,0.006634189265700106,28
20,3.9255027770996094,0.01568085535533732,0.013164758682250977,0.00039875508423877924,0.05,6,0.7,"{'learning_rate': 0.05, 'max_depth': 6, 'subsample': 0.7}",0.7544232030915208,0.7537853304460936,0.745664020873074,0.7420518110349692,0.7403355847229123,0.7472519900337139,0.005856808068596882,5
21,3.9067537784576416,0.017988936285945126,0.0127655029296875,0.00039856534772237355,0.05,6,0.8,"{'learning_rate': 0.05, 'max_depth': 6, 'subsample': 0.8}",0.7496577407476231,0.7507434894895122,0.7423990003375188,0.7405928954184664,0.744322857608774,0.7455431967203789,0.003996328286261049,18
22,3.861474323272705,0.0100206004641595,0.012566137313842773,0.0004887533280675909,0.05,6,0.9,"{'learning_rate': 0.05, 'max_depth': 6, 'subsample': 0.9}",0.7531303922423764,0.7481616601375105,0.741503437761909,0.739839735445923,0.7401677733997247,0.7445605997974887,0.0052409675026563384,33
23,3.6731781005859374,0.012678129751186816,0.01356348991394043,0.0011974097188317567,0.05,6,1.0,"{'learning_rate': 0.05, 'max_depth': 6, 'subsample': 1.0}",0.7483827539260265,0.7445756174887841,0.737633348376307,0.7366664896905066,0.7417647304210643,0.7418045879805377,0.004353200069855064,52
24,4.416989517211914,0.005477231748109204,0.012765264511108399,0.0007463146766823099,0.05,7,0.5,"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.5}",0.7525145152054125,0.7468005870552052,0.7357250397248274,0.7405978254686392,0.7392248064955307,0.7429725547899231,0.00596513655905853,38
25,4.564395236968994,0.014638767327561052,0.013164377212524414,0.0014661936435401725,0.05,7,0.6,"{'learning_rate': 0.05, 'max_depth': 7, 'subsample': 0.6}",0.7496869418140308,0.7483000807769759,0.7369277823496618,0.7361725365866609,0.7421925070822067,0.7426559697219073,0.005592001279887699,44
