,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.974519681930542,0.012494924045158179,0.01156926155090332,0.0007978677803066909,0.05,3,0.5,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.5}",0.6950060080227044,0.7107683836489153,0.740274230200677,0.757759479823431,0.7013320813980002,0.7210280366187456,0.02404143086700267,6
1,2.030170965194702,0.01407063056380494,0.01097102165222168,2.78041453115716e-07,0.05,3,0.6,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.6}",0.6983033446803911,0.7198138670824681,0.7448485764572963,0.7454544755834182,0.6974923718196702,0.7211825271246488,0.021145983311272896,5
2,2.015609693527222,0.008808493048601589,0.011170339584350587,0.00039913661092150687,0.05,3,0.7,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.7}",0.696581988282426,0.7283460312314259,0.7332199247301635,0.748448744520648,0.7077273274596557,0.7228648032448638,0.018502648393763893,3
3,1.9886817932128906,0.004278028197194661,0.011768865585327148,0.00039889827788347005,0.05,3,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.8}",0.696898470848868,0.7268478850988171,0.7377961924427854,0.7465663581235317,0.7057559136010902,0.7227729640230185,0.018801581735749907,4
4,1.9669401168823242,0.0055135200759069344,0.011968326568603516,0.0006306756376455563,0.05,3,0.9,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 0.9}",0.7059471705686651,0.7279156921319346,0.7330008787458785,0.7508774649078086,0.6994016586008214,0.7234285729910217,0.018698112144679487,2
5,1.8175406455993652,0.010751777982374476,0.011368751525878906,0.00048813284447801964,0.05,3,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'subsample': 1.0}",0.7043544656204731,0.7256282693549674,0.7332071150234802,0.747972863917362,0.7080193887720359,0.7238364205376637,0.0161450524782194,1
6,2.5272418022155763,0.003888454982748529,0.011967945098876952,2.3360154559928682e-07,0.05,4,0.5,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 0.5}",0.6913471607911549,0.7026819967734216,0.7298650625497978,0.7447909327772212,0.7064450758206539,0.7150260457424499,0.019456839940168353,17
7,2.598850631713867,0.008305826643527681,0.011169910430908203,0.0003981591698652,0.05,4,0.6,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 0.6}",0.692493445208634,0.7180584180503131,0.7440428459069145,0.7331750907567719,0.7031427334376898,0.7181825066720646,0.018866227914863715,13
8,2.5986509323120117,0.0034317729206253525,0.011369657516479493,0.0004884609249461176,0.05,4,0.7,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 0.7}",0.6986095351308514,0.7208443651951514,0.7233474837893161,0.7393314357887832,0.700176005369829,0.7164617650547862,0.015320380071891385,14
9,2.5641430377960206,0.004231386258857474,0.012167692184448242,0.00039911284384046996,0.05,4,0.8,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 0.8}",0.695775343692348,0.7277002009535646,0.7364056987823093,0.7423301881233524,0.6949201827176561,0.719426322853846,0.02020526183787271,8
10,2.526443862915039,0.005440526562522833,0.011768770217895509,0.00039908892721376917,0.05,4,0.9,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 0.9}",0.6969492881715285,0.7290458951181921,0.7330354649539234,0.7417217270558938,0.6912642924302319,0.718403333545954,0.020336737584244566,10
11,2.363878536224365,0.008013526545644222,0.011370086669921875,0.0004885971595254056,0.05,4,1.0,"{'learning_rate': 0.05, 'max_depth': 4, 'subsample': 1.0}",0.6995969350078606,0.7184392263416416,0.7296959744215776,0.7452789826018564,0.6979714548496269,0.7181965146445125,0.018004188185862083,12
12,3.1116789817810058,0.008762911888722035,0.011968040466308593,2.8610229492187504e-07,0.05,5,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.5}",0.6708941533062136,0.6992630844956992,0.7231707098370862,0.7389343348815999,0.6894645286412231,0.7043453622323643,0.02415385217868569,29
13,3.219391107559204,0.00699559825583749,0.0121673583984375,0.00039868367629362244,0.05,5,0.6,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.6}",0.6893813666386207,0.7082815511247996,0.7250153075994865,0.7280383983767539,0.6926477407520323,0.7086728728983386,0.01594502402520733,25
14,3.214005470275879,0.007817475729297195,0.012566757202148438,0.0004887723083287987,0.05,5,0.7,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.7}",0.6995950052361141,0.708106585153108,0.7192957735653768,0.7408634767081104,0.687275349769041,0.71102723808635,0.018231556018063495,23
15,3.2985791206359862,0.12904487930833355,0.013364362716674804,0.001849725168125989,0.05,5,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.8}",0.687167275188024,0.723696567836623,0.7335568200159353,0.7356140589092791,0.6889431735792113,0.7137955791058145,0.021406965740555443,19
16,3.150375509262085,0.009171304714604337,0.01236720085144043,0.0004884609249461176,0.05,5,0.9,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 0.9}",0.6901944438011871,0.7252429582628968,0.72628859244381,0.740221069917941,0.6869653548673044,0.7137824838586277,0.02127109822938012,20
17,2.9798316955566406,0.010877713575712395,0.012765932083129882,0.0007463656723017784,0.05,5,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'subsample': 1.0}",0.6869852333865951,0.7148080391717935,0.7235524390962496,0.7465669986088659,0.6858188861191457,0.7115463192765299,0.02300600559705816,22
